T_FD[K],N_FD
2.62935137889456e-5,9149191.34882992
2.62856018682127e-5,9148816.77849923
2.62776899405523e-5,9148442.09867729
2.626977800502e-5,9148067.3092498
2.62618660609397e-5,9147692.4101164
2.62539541076451e-5,9147317.40117712
2.62460421444792e-5,9146942.28233238
2.62381301707945e-5,9146567.05348304
2.62302181859531e-5,9146191.71453031
2.6222306189069e-5,9145816.26536234
2.62143941797809e-5,9145440.70589464
2.62064821572221e-5,9145065.03601617
2.6198570120536e-5,9144689.2556163
2.61906580693894e-5,9144313.36461174
2.61827460029448e-5,9143937.36289267
2.61748339206311e-5,9143561.25036313
2.61669218216305e-5,9143185.02691411
2.61590097053911e-5,9142808.69245047
2.61510975711145e-5,9142432.24686404
2.61431854182678e-5,9142055.69006046
2.61352732460724e-5,9141679.02193238
2.61273610540143e-5,9141302.24238626
2.61194488413342e-5,9140925.35131555
2.61115366072826e-5,9140548.34861413
2.61036243513743e-5,9140171.23418969
2.60957120728792e-5,9139794.0079369
2.6087799771331e-5,9139416.66976425
2.6079887445765e-5,9139039.21955388
2.60719750957341e-5,9138661.65721508
2.60640627205472e-5,9138283.98264419
2.60561503195228e-5,9137906.19573796
2.60482378919892e-5,9137528.29639355
2.60403254372846e-5,9137150.28450854
2.6032412954757e-5,9136772.15998093
2.60245004440163e-5,9136393.92272244
2.60165879041773e-5,9136015.57261856
2.6008675334617e-5,9135637.10956851
2.60007627347222e-5,9135258.53347195
2.59928501038894e-5,9134879.84422892
2.59849374412732e-5,9134501.0417266
2.59770247465413e-5,9134122.12587919
2.59691120188679e-5,9133743.09657468
2.59611992576887e-5,9133363.9537148
2.59532864624487e-5,9132984.69720167
2.59453736323522e-5,9132605.32692457
2.59374607668639e-5,9132225.84278648
2.59295478654583e-5,9131846.24469077
2.59216349273692e-5,9131466.53252797
2.59137219518408e-5,9131086.70618907
2.5905808938377e-5,9130706.7655787
2.58978958864912e-5,9130326.71060191
2.5889982795457e-5,9129946.54115093
2.58820696645584e-5,9129566.25711844
2.5874156493338e-5,9129185.85841073
2.58662432810994e-5,9128805.34492132
2.58583300271563e-5,9128424.71654415
2.58504167310806e-5,9128043.97318677
2.58425033922056e-5,9127663.11474397
2.58345900098745e-5,9127282.14111096
2.58266765834409e-5,9126901.05218338
2.5818763112268e-5,9126519.8478573
2.58108495957292e-5,9126138.52802922
2.58029360332079e-5,9125757.09259607
2.57950224243442e-5,9125375.54146833
2.57871087682942e-5,9124993.87453064
2.5779195064471e-5,9124612.0916812
2.57712813122977e-5,9124230.19281864
2.57633675112073e-5,9123848.17784203
2.57554536606426e-5,9123466.04665084
2.57475397598105e-5,9123083.79913189
2.57396258084197e-5,9122701.43519862
2.5731711805697e-5,9122318.95473871
2.572379775088e-5,9121936.35764025
2.57158836437067e-5,9121553.64381799
2.57079694834344e-5,9121170.81316088
2.57000552693309e-5,9120787.86555837
2.5692141000919e-5,9120404.80091336
2.56842266777312e-5,9120021.61912922
2.56763122990654e-5,9119638.32009667
2.5668397864474e-5,9119254.90371992
2.56604833730316e-5,9118871.36987755
2.56525688245543e-5,9118487.71848766
2.56446542181374e-5,9118103.94942969
2.5636739553373e-5,9117720.06260962
2.56288248296205e-5,9117336.05792078
2.56209100462489e-5,9116951.93525698
2.56129952028805e-5,9116567.69452547
2.56050802986622e-5,9116183.33560792
2.55971653332362e-5,9115798.85841244
2.55892503060122e-5,9115414.26283459
2.558133521641e-5,9115029.54877037
2.55734200636183e-5,9114644.71610323
2.55655048473189e-5,9114259.76474305
2.55575895669624e-5,9113874.69458713
2.5549674221768e-5,9113489.50552028
2.55417588112069e-5,9113104.19744071
2.55338433350007e-5,9112718.77026003
2.55259277921592e-5,9112333.22385143
2.55180121824244e-5,9111947.5581274
2.55100965050674e-5,9111561.77297498
2.55021807596099e-5,9111175.86829459
2.54942649455836e-5,9110789.84398711
2.54863490622905e-5,9110403.69994093
2.54784331092829e-5,9110017.43605781
2.54705170858836e-5,9109631.05222703
2.5462600991426e-5,9109244.54833838
2.5454684825493e-5,9108857.92429494
2.54467685876773e-5,9108471.18000024
2.54388522773431e-5,9108084.3153454
2.5430935893865e-5,9107697.33022196
2.54230194366282e-5,9107310.22452195
2.54151029052663e-5,9106922.99815069
2.54071862989472e-5,9106535.65098826
2.5399269617325e-5,9106148.18294089
2.53913528598263e-5,9105760.59390239
2.53834360258879e-5,9105372.88376706
2.53755191149572e-5,9104985.05242964
2.53676021267286e-5,9104597.09979812
2.53596850604331e-5,9104209.02575536
2.53517679155492e-5,9103820.83019743
2.53438506913295e-5,9103432.51300812
2.53359333875094e-5,9103044.07409724
2.53280160035982e-5,9102655.51336226
2.53200985388799e-5,9102266.83068832
2.53121809928848e-5,9101878.02597381
2.53042633649183e-5,9101489.09910481
2.52963456547666e-5,9101100.04999339
2.52884278617558e-5,9100710.87852655
2.52805099852229e-5,9100321.58459174
2.52725920247501e-5,9099932.16808967
2.52646739796956e-5,9099542.62890872
2.52567558496622e-5,9099152.96695049
2.52488376340293e-5,9098763.18210432
2.52409193324203e-5,9098373.27427272
2.52330009442357e-5,9097983.24334595
2.52250824688861e-5,9097593.08921474
2.52171639060263e-5,9097202.81178297
2.52092452548553e-5,9096812.41092963
2.52013265150487e-5,9096421.88655952
2.51934076860595e-5,9096031.23856526
2.51854887673516e-5,9095640.46683991
2.51775697583991e-5,9095249.57127699
2.5169650658687e-5,9094858.55177052
2.51617314677108e-5,9094467.40821496
2.51538121849765e-5,9094076.14050527
2.5145892809769e-5,9093684.74852421
2.51379733418474e-5,9093293.2321803
2.51300537805178e-5,9092901.59135727
2.51221341253289e-5,9092509.82595194
2.51142143758396e-5,9092117.93586161
2.51062945313887e-5,9091725.92097143
2.50983745915565e-5,9091333.78117965
2.50904545559336e-5,9090941.51638496
2.5082534423891e-5,9090549.12647397
2.50746141950406e-5,9090156.61134632
2.50666938687749e-5,9089763.97088955
2.50587734444976e-5,9089371.20499169
2.50508529218523e-5,9088978.31355384
2.50429323002642e-5,9088585.29646496
2.50350115791691e-5,9088192.15361453
2.50270907582426e-5,9087798.88490505
2.50191698369418e-5,9087405.49022694
2.50112488147349e-5,9087011.96947112
2.50033276911007e-5,9086618.32252897
2.49954064655291e-5,9086224.54929238
2.49874851375206e-5,9085830.64965369
2.49795637065866e-5,9085436.62350577
2.49716421722493e-5,9085042.47074191
2.49637205340415e-5,9084648.19125595
2.49557987915068e-5,9084253.78494216
2.49478769441995e-5,9083859.25169531
2.49399549914581e-5,9083464.59139817
2.49320329328585e-5,9083069.8039465
2.49241107679878e-5,9082674.88923653
2.49161884962171e-5,9082279.8471525
2.4908266117155e-5,9081884.67759161
2.49003436304207e-5,9081489.38045155
2.48924210354182e-5,9081093.95561805
2.4884498331563e-5,9080698.40297731
2.48765755185067e-5,9080302.7224285
2.48686525956865e-5,9079906.91385882
2.48607295627758e-5,9079510.97716839
2.48528064192336e-5,9079114.9122454
2.48448831645299e-5,9078718.71897853
2.4836959798146e-5,9078322.39725699
2.48290363195743e-5,9077925.94697044
2.48211127285421e-5,9077529.36802145
2.48131890243395e-5,9077132.66028832
2.48052652067155e-5,9076735.82367459
2.47973412749827e-5,9076338.85805956
2.47894172286885e-5,9075941.76333538
2.47814930676141e-5,9075544.53940709
2.47735687911057e-5,9075147.18615547
2.47656443987433e-5,9074749.70347418
2.47577198898955e-5,9074352.09124504
2.47497952641648e-5,9073954.34936272
2.47418705211644e-5,9073556.47772236
2.47339456605184e-5,9073158.47621961
2.472602068164e-5,9072760.34473831
2.47180955839537e-5,9072362.08316279
2.47101703671171e-5,9071963.69139023
2.47022450307983e-5,9071565.16931826
2.4694319574455e-5,9071166.51683274
2.46863939975566e-5,9070767.73382006
2.46784682995836e-5,9070368.82016708
2.46705424802484e-5,9069969.77577346
2.46626165388333e-5,9069570.60051486
2.4654690475073e-5,9069171.29429192
2.46467642884928e-5,9068771.85699357
2.46388379786292e-5,9068372.28850925
2.46309115450298e-5,9067972.58872888
2.46229849872536e-5,9067572.7575429
2.46150583048707e-5,9067172.79484229
2.46071314974623e-5,9066772.70051849
2.45992045644018e-5,9066372.47445129
2.45912775052933e-5,9065972.11653317
2.45833503197518e-5,9065571.62665715
2.45754230074035e-5,9065171.00471674
2.45674955676673e-5,9064770.25059378
2.45595680001919e-5,9064369.36418282
2.45516403044193e-5,9063968.34536673
2.45437124800205e-5,9063567.19404109
2.45357845264603e-5,9063165.91008982
2.45278564432148e-5,9062764.49339736
2.45199282299891e-5,9062362.94386085
2.4511999886282e-5,9061961.26136577
2.4504071411604e-5,9061559.44579812
2.44961428056937e-5,9061157.49705658
2.44882140680841e-5,9060755.41502819
2.44802851981032e-5,9060353.19958841
2.44723561955236e-5,9059950.85063747
2.44644270599125e-5,9059548.36806397
2.44564977906331e-5,9059145.75174498
2.44485683874914e-5,9058743.00158226
2.44406388498735e-5,9058340.11745393
2.44327091773927e-5,9057937.09925071
2.44247793696737e-5,9057533.94686386
2.44168494261374e-5,9057130.66017308
2.44089193466463e-5,9056727.23908274
2.44009891304297e-5,9056323.68346156
2.43930587771583e-5,9055919.9932029
2.4385128286514e-5,9055516.16820064
2.43771976579758e-5,9055112.20833717
2.43692668912482e-5,9054708.11350743
2.43613359858336e-5,9054303.88359486
2.43534049412459e-5,9053899.51848342
2.43454737570109e-5,9053495.01805765
2.43375424328789e-5,9053090.3822146
2.43296109681859e-5,9052685.61082787
2.43216793627053e-5,9052280.70379557
2.43137476160092e-5,9051875.66100438
2.43058157276813e-5,9051470.48234148
2.42978836971046e-5,9051065.16768264
2.42899515240985e-5,9050659.71692812
2.42820192080695e-5,9050254.12995475
2.42740867486483e-5,9049848.4066519
2.42661541454767e-5,9049442.54690948
2.42582213982081e-5,9049036.55061791
2.42502885062966e-5,9048630.41765621
2.42423554692079e-5,9048224.14790398
2.42344222866309e-5,9047817.74125329
2.42264889582659e-5,9047411.19759673
2.4218555483614e-5,9047004.51681552
2.42106218621884e-5,9046597.69879144
2.42026880937244e-5,9046190.74341873
2.41947541777585e-5,9045783.65058026
2.41868201138396e-5,9045376.42015944
2.4178885901528e-5,9044969.05204025
2.41709515406058e-5,9044561.5461191
2.41630170304473e-5,9044153.90226917
2.41550823706489e-5,9043746.12037611
2.41471475610275e-5,9043338.20033795
2.41392126009936e-5,9042930.14202956
2.41312774901789e-5,9042521.94533822
2.41233422280183e-5,9042113.61013993
2.41154068143757e-5,9041705.13633492
2.41074712487098e-5,9041296.5238003
2.40995355306996e-5,9040887.77242557
2.40915996598281e-5,9040478.88208895
2.4083663635798e-5,9040069.85268107
2.40757274581164e-5,9039660.68408126
2.40677911263026e-5,9039251.37616946
2.40598546400952e-5,9038841.92883795
2.40519179992441e-5,9038432.34197955
2.40439812030977e-5,9038022.61546409
2.403604425143e-5,9037612.74918552
2.4028107143614e-5,9037202.74301479
2.40201698794474e-5,9036792.59684698
2.40122324585339e-5,9036382.31056595
2.4004294880283e-5,9035971.88404437
2.39963571445282e-5,9035561.31717901
2.39884192507037e-5,9035150.60984367
2.39804811986666e-5,9034739.76193623
2.39725429878753e-5,9034328.77333164
2.39646046178006e-5,9033917.64390545
2.39566660881309e-5,9033506.37354549
2.39487273985661e-5,9033094.96214017
2.39407885488182e-5,9032683.40957846
2.39328495382026e-5,9032271.71572649
2.39249103664558e-5,9031859.88047438
2.39169710333262e-5,9031447.90371281
2.390903153837e-5,9031035.78532134
2.39010918811561e-5,9030623.52518012
2.38931520612656e-5,9030211.12316986
2.38852120782919e-5,9029798.57917187
2.38772719318409e-5,9029385.89306805
2.38693316215305e-5,9028973.06474084
2.38613911471938e-5,9028560.09408494
2.38534505082702e-5,9028146.98097232
2.38455097044145e-5,9027733.72528718
2.38375687350915e-5,9027320.32690266
2.38296276001828e-5,9026906.78571577
2.38216862991776e-5,9026493.10160082
2.38137448315782e-5,9026079.27443273
2.3805803197101e-5,9025665.30409861
2.37978613954742e-5,9025251.19048615
2.37899194262373e-5,9024836.93347204
2.37819772889421e-5,9024422.53293354
2.37740349833541e-5,9024007.98876011
2.37660925090499e-5,9023593.30083019
2.37581498656188e-5,9023178.46902283
2.37502070526626e-5,9022763.49321767
2.37422640697957e-5,9022348.37329493
2.37343209168448e-5,9021933.109147
2.37263775932491e-5,9021517.70064373
2.37184340986602e-5,9021102.14766713
2.37104904327424e-5,9020686.45009982
2.37025465949729e-5,9020270.60781346
2.36946025852403e-5,9019854.62070337
2.36866584030469e-5,9019438.48864242
2.3678714047908e-5,9019022.21150408
2.36707695195505e-5,9018605.78917395
2.36628248177134e-5,9018189.22153821
2.36548799419498e-5,9017772.50847212
2.36469348918257e-5,9017355.64985158
2.36389896671176e-5,9016938.64556457
2.36310442674168e-5,9016521.49548818
2.3623098692327e-5,9016104.19950011
2.36151529414649e-5,9015686.75747866
2.36072070144598e-5,9015269.16930275
2.35992609109538e-5,9014851.4348519
2.35913146306015e-5,9014433.55400625
2.35833681730702e-5,9014015.52664653
2.35754215378434e-5,9013597.35264265
2.35674747248105e-5,9013179.03188801
2.35595277334803e-5,9012760.56425372
2.35515805633749e-5,9012341.94961156
2.35436332144212e-5,9011923.18785673
2.3535685685971e-5,9011504.27885079
2.35277379777807e-5,9011085.22247876
2.35197900896192e-5,9010666.01862627
2.35118420208775e-5,9010246.66715676
2.35038937713501e-5,9009827.16795708
2.34959453406492e-5,9009407.52090332
2.34879967285945e-5,9008987.72588354
2.34800479346291e-5,9008567.78276369
2.34720989584037e-5,9008147.69142171
2.34641497995823e-5,9007727.45173618
2.34562004578414e-5,9007307.06358628
2.34482509328704e-5,9006886.52685181
2.34403012243716e-5,9006465.84141319
2.34323513318665e-5,9006045.00714016
2.34244012548899e-5,9005624.02390306
2.34164509933764e-5,9005202.89159552
2.34085005466936e-5,9004781.61007783
2.34005499148014e-5,9004360.17924487
2.33925990970939e-5,9003938.59895819
2.3384648093364e-5,9003516.86910261
2.33766969032248e-5,9003094.98955226
2.33687455263025e-5,9002672.96018192
2.33607939622367e-5,9002250.780867
2.33528422106798e-5,9001828.45148354
2.33448902712976e-5,9001405.97190824
2.33369381437688e-5,9000983.3420184
2.33289858277852e-5,9000560.56169197
2.33210333230514e-5,9000137.63080753
2.33130806290943e-5,8999714.54923306
2.33051277456451e-5,8999291.31684842
2.32971746722572e-5,8998867.93352289
2.32892214086881e-5,8998444.3991376
2.32812679545177e-5,8998020.71356311
2.32733143095298e-5,8997596.87668183
2.32653604733307e-5,8997172.88836562
2.32574064455404e-5,8996748.74848697
2.32494522257921e-5,8996324.45691902
2.3241497813922e-5,8995900.01354675
2.32335432094001e-5,8995475.41823342
2.32255884118998e-5,8995050.67085411
2.32176334211075e-5,8994625.77128457
2.3209678236723e-5,8994200.71940118
2.32017228584593e-5,8993775.51508099
2.31937672860426e-5,8993350.15820166
2.31858115190238e-5,8992924.64863039
2.31778555569677e-5,8992498.98623503
2.31698993996407e-5,8992073.17089522
2.31619430466346e-5,8991647.20248014
2.31539864977424e-5,8991221.08087073
2.31460297525826e-5,8990794.80593749
2.31380728107874e-5,8990368.37755154
2.31301156721898e-5,8989941.79559581
2.31221583362614e-5,8989515.05993166
2.31142008026752e-5,8989088.17043223
2.31062430713041e-5,8988661.12698238
2.30982851416609e-5,8988233.9294455
2.30903270134587e-5,8987806.57769669
2.30823686862381e-5,8987379.07160068
2.30744101597394e-5,8986951.41103392
2.30664514337164e-5,8986523.59587352
2.30584925077505e-5,8986095.62598622
2.30505333816226e-5,8985667.50125045
2.30425740549413e-5,8985239.22153428
2.30346145273293e-5,8984810.78670648
2.30266547986081e-5,8984382.19664747
2.30186948684272e-5,8983953.45122735
2.30107347362655e-5,8983524.55030587
2.30027744019853e-5,8983095.49376549
2.29948138652774e-5,8982666.28147833
2.29868531256622e-5,8982236.91330618
2.29788921828583e-5,8981807.38912253
2.29709310365981e-5,8981377.70880153
2.29629696866275e-5,8980947.87221801
2.29550081325222e-5,8980517.8792365
2.29470463740558e-5,8980087.72973318
2.29390844108318e-5,8979657.42357397
2.29311222424679e-5,8979226.96062545
2.29231598687789e-5,8978796.34076586
2.291519728941e-5,8978365.56386316
2.29072345040206e-5,8977934.629786
2.28992715122839e-5,8977503.53840374
2.28913083138872e-5,8977072.2895864
2.28833449083492e-5,8976640.88319379
2.28753812955676e-5,8976209.31910824
2.2867417475271e-5,8975777.59720186
2.28594534470205e-5,8975345.71733654
2.28514892103912e-5,8974913.67937486
2.28435247653356e-5,8974481.48320192
2.28355601112756e-5,8974049.1286708
2.28275952481911e-5,8973616.61566796
2.28196301755325e-5,8973183.94404791
2.28116648931263e-5,8972751.1136876
2.28036994004516e-5,8972318.12444297
2.27957336973632e-5,8971884.97619237
2.27877677835489e-5,8971451.668804
2.27798016587109e-5,8971018.20214676
2.27718353223854e-5,8970584.57607941
2.27638687744828e-5,8970150.7904831
2.27559020145678e-5,8969716.845218
2.27479350422195e-5,8969282.74014502
2.27399678573904e-5,8968848.47514741
2.27320004595086e-5,8968414.05007667
2.27240328483757e-5,8967979.46480665
2.27160650238067e-5,8967544.71921189
2.27080969852734e-5,8967109.81314607
2.27001287326196e-5,8966674.74648516
2.26921602655244e-5,8966239.51909505
2.26841915836813e-5,8965804.13084235
2.26762226867983e-5,8965368.58159438
2.26682535744195e-5,8964932.87120843
2.26602842464595e-5,8964496.99956403
2.26523147024912e-5,8964060.96651991
2.26443449421027e-5,8963624.77193551
2.26363749650736e-5,8963188.41568178
2.2628404771198e-5,8962751.89763037
2.2620434360107e-5,8962315.21764289
2.26124637314464e-5,8961878.37558172
2.26044928850531e-5,8961441.37132068
2.25965218204255e-5,8961004.20471286
2.25885505374293e-5,8960566.87563353
2.25805790357682e-5,8960129.38394797
2.25726073149845e-5,8959691.7295115
2.25646353749871e-5,8959253.91220155
2.25566632153475e-5,8958815.9318749
2.25486908356521e-5,8958377.78838911
2.25407182358531e-5,8957939.48162378
2.25327454153908e-5,8957501.01142726
2.2524772374071e-5,8957062.37766998
2.25167991117139e-5,8956623.58022306
2.25088256279793e-5,8956184.61894776
2.25008519225416e-5,8955745.49370603
2.24928779949158e-5,8955306.20434997
2.24849038449805e-5,8954866.7507537
2.24769294724545e-5,8954427.1327814
2.24689548770712e-5,8953987.35029804
2.2460980058405e-5,8953547.40315871
2.24530050162191e-5,8953107.29122985
2.2445029750291e-5,8952667.01437865
2.24370542602399e-5,8952226.57246246
